"trial_type","trial_index","time_elapsed","internal_node_id","subject","rt","stimulus","key_press","button_pressed","response"
"audio-multiple-response","83","433962","0.0-72.0","3","","stimuli/reference_sequence.wav","","",""
"audio-multiple-response","84","437818","0.0-73.0","3","","stimuli/sequence_6_463_13.wav","","",""
"html-slider-response","85","445068","0.0-74.0","3","7249.055000022054","How fast was the tone sequence relative to the clicks?","","","50"
"audio-multiple-response","86","448805","0.0-75.0","3","","stimuli/reference_sequence.wav","","",""
"audio-multiple-response","87","453008","0.0-76.0","3","","stimuli/sequence_4_550_13.wav","","",""
"html-slider-response","88","454274","0.0-77.0","3","1265.1199999963865","How fast was the tone sequence relative to the clicks?","","","50"
"audio-multiple-response","89","458011","0.0-78.0","3","","stimuli/reference_sequence.wav","","",""
"audio-multiple-response","90","461221","0.0-79.0","3","","stimuli/sequence_3_302_16.wav","","",""
"html-slider-response","91","467592","0.0-80.0","3","6370.189999986906","How fast was the tone sequence relative to the clicks?","","","100"
"audio-multiple-response","92","471323","0.0-81.0","3","","stimuli/reference_sequence.wav","","",""
"audio-multiple-response","93","477328","0.0-82.0","3","","stimuli/sequence_2_1000_16.wav","","",""
"html-slider-response","94","481704","0.0-83.0","3","4374.5700000436045","How fast was the tone sequence relative to the clicks?","","","0"
"audio-multiple-response","95","485441","0.0-84.0","3","","stimuli/reference_sequence.wav","","",""
"audio-multiple-response","96","489462","0.0-85.0","3","","stimuli/sequence_3_504_16.wav","","",""
"html-slider-response","97","496260","0.0-86.0","3","6796.990000002552","How fast was the tone sequence relative to the clicks?","","","50"
"audio-multiple-response","98","499996","0.0-87.0","3","","stimuli/reference_sequence.wav","","",""
"audio-multiple-response","99","503313","0.0-88.0","3","","stimuli/sequence_6_329_19.wav","","",""
"html-slider-response","100","507666","0.0-89.0","3","4352.335000003222","How fast was the tone sequence relative to the clicks?","","","72"
"audio-multiple-response","101","511398","0.0-90.0","3","","stimuli/reference_sequence.wav","","",""
"audio-multiple-response","102","515596","0.0-91.0","3","","stimuli/sequence_7_550_16.wav","","",""
"html-slider-response","103","516530","0.0-92.0","3","933.6449999827892","How fast was the tone sequence relative to the clicks?","","","50"
"audio-multiple-response","104","520263","0.0-93.0","3","","stimuli/reference_sequence.wav","","",""
"audio-multiple-response","105","526263","0.0-94.0","3","","stimuli/sequence_5_1000_13.wav","","",""
"html-slider-response","106","533785","0.0-95.0","3","7520.989999989979","How fast was the tone sequence relative to the clicks?","","","50"
"audio-multiple-response","107","537516","0.0-96.0","3","","stimuli/reference_sequence.wav","","",""
"audio-multiple-response","108","541911","0.0-97.0","3","","stimuli/sequence_2_599_16.wav","","",""
"html-slider-response","109","542752","0.0-98.0","3","840.0649999966845","How fast was the tone sequence relative to the clicks?","","","50"
"audio-multiple-response","110","546487","0.0-99.0","3","","stimuli/reference_sequence.wav","","",""
"audio-multiple-response","111","550188","0.0-100.0","3","","stimuli/sequence_3_425_16.wav","","",""
"html-slider-response","112","554803","0.0-101.0","3","4613.985000003595","How fast was the tone sequence relative to the clicks?","","","50"
"audio-multiple-response","113","558541","0.0-102.0","3","","stimuli/reference_sequence.wav","","",""
"audio-multiple-response","114","562738","0.0-103.0","3","","stimuli/sequence_6_550_16.wav","","",""
"html-slider-response","115","565884","0.0-104.0","3","3144.6750000468455","How fast was the tone sequence relative to the clicks?","","","50"
"audio-multiple-response","116","569623","0.0-105.0","3","","stimuli/reference_sequence.wav","","",""
"audio-multiple-response","117","574466","0.0-106.0","3","","stimuli/sequence_4_710_13.wav","","",""
"html-slider-response","118","584014","0.0-107.0","3","9545.920000004116","How fast was the tone sequence relative to the clicks?","","","50"
"html-button-response","119","602005","0.0-108.0","3","16485.545000003185","<h3>You have completed block 1 of 3</h3><p>When you are ready to continue, press the button below to begin the second block.</p><p><em>Remember to avoid moving while listening to the clicks and tones on each trial.</em></p><p><em>Additionally, please do not adjust your volume until the study has concluded.</em></p>","","0",""
"audio-multiple-response","120","606237","0.0-109.0","3","","stimuli/reference_sequence.wav","","",""
"audio-multiple-response","121","611075","0.0-110.0","3","","stimuli/sequence_5_710_19.wav","","",""
"html-slider-response","122","618545","0.0-111.0","3","7469.625000027008","How fast was the tone sequence relative to the clicks?","","","50"
"audio-multiple-response","123","623054","0.0-112.0","3","","stimuli/reference_sequence.wav","","",""
"audio-multiple-response","124","629027","0.0-113.0","3","","stimuli/sequence_2_918_19.wav","","",""
"html-slider-response","125","632861","0.0-114.0","3","3832.8399999882095","How fast was the tone sequence relative to the clicks?","","","50"
"audio-multiple-response","126","636595","0.0-115.0","3","","stimuli/reference_sequence.wav","","",""
"audio-multiple-response","127","640617","0.0-116.0","3","","stimuli/sequence_7_504_13.wav","","",""
"html-slider-response","128","661884","0.0-117.0","3","21266.145000001416","How fast was the tone sequence relative to the clicks?","","","50"
"audio-multiple-response","129","665620","0.0-118.0","3","","stimuli/reference_sequence.wav","","",""
"audio-multiple-response","130","671620","0.0-119.0","3","","stimuli/sequence_6_1000_16.wav","","",""
"html-slider-response","131","684441","0.0-120.0","3","12820.100000011735","How fast was the tone sequence relative to the clicks?","","","50"
"audio-multiple-response","132","688175","0.0-121.0","3","","stimuli/reference_sequence.wav","","",""
"audio-multiple-response","133","692377","0.0-122.0","3","","stimuli/sequence_2_550_13.wav","","",""
"html-slider-response","134","700228","0.0-123.0","3","7849.61499995552","How fast was the tone sequence relative to the clicks?","","","37"
"audio-multiple-response","135","703967","0.0-124.0","3","","stimuli/reference_sequence.wav","","",""
"audio-multiple-response","136","709636","0.0-125.0","3","","stimuli/sequence_7_918_19.wav","","",""
"html-slider-response","137","718713","0.0-126.0","3","9075.394999992568","How fast was the tone sequence relative to the clicks?","","","35"
"audio-multiple-response","138","722453","0.0-127.0","3","","stimuli/reference_sequence.wav","","",""
"audio-multiple-response","139","726847","0.0-128.0","3","","stimuli/sequence_4_599_19.wav","","",""
"html-slider-response","140","731823","0.0-129.0","3","4974.344999995083","How fast was the tone sequence relative to the clicks?","","","33"
"audio-multiple-response","141","735557","0.0-130.0","3","","stimuli/reference_sequence.wav","","",""
"audio-multiple-response","142","740165","0.0-131.0","3","","stimuli/sequence_7_652_13.wav","","",""
"html-slider-response","143","814451","0.0-132.0","3","74283.95999997156","How fast was the tone sequence relative to the clicks?","","","40"
"audio-multiple-response","144","818609","0.0-133.0","3","","stimuli/reference_sequence.wav","","",""
"audio-multiple-response","145","821820","0.0-134.0","3","","stimuli/sequence_4_302_16.wav","","",""
"html-slider-response","146","826016","0.0-135.0","3","4195.309999980964","How fast was the tone sequence relative to the clicks?","","","50"
"audio-multiple-response","147","829750","0.0-136.0","3","","stimuli/reference_sequence.wav","","",""
"audio-multiple-response","148","835420","0.0-137.0","3","","stimuli/sequence_5_918_19.wav","","",""
"html-slider-response","149","839261","0.0-138.0","3","3840.4149999842048","How fast was the tone sequence relative to the clicks?","","","71"
"audio-multiple-response","150","842998","0.0-139.0","3","","stimuli/reference_sequence.wav","","",""
"audio-multiple-response","151","846705","0.0-140.0","3","","stimuli/sequence_4_425_16.wav","","",""
"html-slider-response","152","852324","0.0-141.0","3","5617.834999982733","How fast was the tone sequence relative to the clicks?","","","75"
"audio-multiple-response","153","856060","0.0-142.0","3","","stimuli/reference_sequence.wav","","",""
"audio-multiple-response","154","861153","0.0-143.0","3","","stimuli/sequence_2_774_13.wav","","",""
"html-slider-response","155","864402","0.0-144.0","3","3247.414999990724","How fast was the tone sequence relative to the clicks?","","","51"
"audio-multiple-response","156","868140","0.0-145.0","3","","stimuli/reference_sequence.wav","","",""
"audio-multiple-response","157","871703","0.0-146.0","3","","stimuli/sequence_7_390_13.wav","","",""
"html-slider-response","158","936408","0.0-147.0","3","64702.529999951366","How fast was the tone sequence relative to the clicks?","","","50"
"audio-multiple-response","159","940795","0.0-148.0","3","","stimuli/reference_sequence.wav","","",""
"audio-multiple-response","160","944113","0.0-149.0","3","","stimuli/sequence_2_329_19.wav","","",""
"html-slider-response","161","946423","0.0-150.0","3","2309.349999995902","How fast was the tone sequence relative to the clicks?","","","100"
"audio-multiple-response","162","950156","0.0-151.0","3","","stimuli/reference_sequence.wav","","",""
"audio-multiple-response","163","953718","0.0-152.0","3","","stimuli/sequence_6_390_16.wav","","",""
"html-slider-response","164","957605","0.0-153.0","3","3885.6500000110827","How fast was the tone sequence relative to the clicks?","","","65"
"audio-multiple-response","165","961340","0.0-154.0","3","","stimuli/reference_sequence.wav","","",""
"audio-multiple-response","166","964663","0.0-155.0","3","","stimuli/sequence_7_329_13.wav","","",""
"html-slider-response","167","971843","0.0-156.0","3","7180.044999986421","How fast was the tone sequence relative to the clicks?","","","50"
"audio-multiple-response","168","975580","0.0-157.0","3","","stimuli/reference_sequence.wav","","",""
"audio-multiple-response","169","979436","0.0-158.0","3","","stimuli/sequence_2_463_19.wav","","",""
"html-slider-response","170","982815","0.0-159.0","3","3378.550000023097","How fast was the tone sequence relative to the clicks?","","","50"
"audio-multiple-response","171","986551","0.0-160.0","3","","stimuli/reference_sequence.wav","","",""
"audio-multiple-response","172","989762","0.0-161.0","3","","stimuli/sequence_6_302_16.wav","","",""
"html-slider-response","173","1004904","0.0-162.0","3","15140.995000023395","How fast was the tone sequence relative to the clicks?","","","50"
"audio-multiple-response","174","1008642","0.0-163.0","3","","stimuli/reference_sequence.wav","","",""
"audio-multiple-response","175","1012349","0.0-164.0","3","","stimuli/sequence_5_425_19.wav","","",""
"html-slider-response","176","1016954","0.0-165.0","3","4604.055000003427","How fast was the tone sequence relative to the clicks?","","","69"
"audio-multiple-response","177","1020690","0.0-166.0","3","","stimuli/reference_sequence.wav","","",""
"audio-multiple-response","178","1025090","0.0-167.0","3","","stimuli/sequence_3_599_13.wav","","",""
"html-slider-response","179","1041429","0.0-168.0","3","16338.095000013709","How fast was the tone sequence relative to the clicks?","","","50"
"audio-multiple-response","180","1045165","0.0-169.0","3","","stimuli/reference_sequence.wav","","",""
"audio-multiple-response","181","1051170","0.0-170.0","3","","stimuli/sequence_4_1000_19.wav","","",""
"html-slider-response","182","1053986","0.0-171.0","3","2814.4450000254437","How fast was the tone sequence relative to the clicks?","","","14"
"audio-multiple-response","183","1057725","0.0-172.0","3","","stimuli/reference_sequence.wav","","",""
"audio-multiple-response","184","1062339","0.0-173.0","3","","stimuli/sequence_3_652_19.wav","","",""
"html-slider-response","185","1064076","0.0-174.0","3","1736.2399999983609","How fast was the tone sequence relative to the clicks?","","","50"
"audio-multiple-response","186","1067811","0.0-175.0","3","","stimuli/reference_sequence.wav","","",""
"audio-multiple-response","187","1071832","0.0-176.0","3","","stimuli/sequence_5_504_19.wav","","",""
"html-slider-response","188","1073481","0.0-177.0","3","1648.1449999846518","How fast was the tone sequence relative to the clicks?","","","50"
"audio-multiple-response","189","1077214","0.0-178.0","3","","stimuli/reference_sequence.wav","","",""
"audio-multiple-response","190","1082057","0.0-179.0","3","","stimuli/sequence_6_710_19.wav","","",""
"html-slider-response","191","1083063","0.0-180.0","3","1005.4699999745935","How fast was the tone sequence relative to the clicks?","","","50"
"audio-multiple-response","192","1086798","0.0-181.0","3","","stimuli/reference_sequence.wav","","",""
"audio-multiple-response","193","1090649","0.0-182.0","3","","stimuli/sequence_3_463_13.wav","","",""
"html-slider-response","194","1095256","0.0-183.0","3","4606.330000038724","How fast was the tone sequence relative to the clicks?","","","50"
"audio-multiple-response","195","1098990","0.0-184.0","3","","stimuli/reference_sequence.wav","","",""
"audio-multiple-response","196","1103604","0.0-185.0","3","","stimuli/sequence_4_652_16.wav","","",""
"html-slider-response","197","1105650","0.0-186.0","3","2045.2199999708682","How fast was the tone sequence relative to the clicks?","","","50"
"audio-multiple-response","198","1109385","0.0-187.0","3","","stimuli/reference_sequence.wav","","",""
"audio-multiple-response","199","1112819","0.0-188.0","3","","stimuli/sequence_3_358_13.wav","","",""
"html-slider-response","200","1118354","0.0-189.0","3","5533.69000001112","How fast was the tone sequence relative to the clicks?","","","72"
"audio-multiple-response","201","1122089","0.0-190.0","3","","stimuli/reference_sequence.wav","","",""
"audio-multiple-response","202","1126484","0.0-191.0","3","","stimuli/sequence_6_599_19.wav","","",""
"html-slider-response","203","1141393","0.0-192.0","3","14907.904999970924","How fast was the tone sequence relative to the clicks?","","","50"
"audio-multiple-response","204","1145124","0.0-193.0","3","","stimuli/reference_sequence.wav","","",""
"audio-multiple-response","205","1148559","0.0-194.0","3","","stimuli/sequence_5_358_19.wav","","",""
"html-slider-response","206","1153576","0.0-195.0","3","5016.379999986384","How fast was the tone sequence relative to the clicks?","","","50"
"audio-multiple-response","207","1157316","0.0-196.0","3","","stimuli/reference_sequence.wav","","",""
"audio-multiple-response","208","1163322","0.0-197.0","3","","stimuli/sequence_3_1000_16.wav","","",""
"html-slider-response","209","1170539","0.0-198.0","3","7216.7999999946915","How fast was the tone sequence relative to the clicks?","","","32"
"html-button-response","210","1175924","0.0-199.0","3","3879.4549999875017","<h3>You have completed block 2 of 3</h3><p>When you are ready to continue, press the button below to begin the final block.</p><p><em>Remember to avoid moving while listening to the clicks and tones on each trial.</em></p><p><em>Additionally, please do not adjust your volume until the study has concluded.</em></p>","","0",""
"audio-multiple-response","211","1180159","0.0-200.0","3","","stimuli/reference_sequence.wav","","",""
"audio-multiple-response","212","1184560","0.0-201.0","3","","stimuli/sequence_5_599_13.wav","","",""
"html-slider-response","213","1189761","0.0-202.0","3","5200.870000000577","How fast was the tone sequence relative to the clicks?","","","50"
"audio-multiple-response","214","1193493","0.0-203.0","3","","stimuli/reference_sequence.wav","","",""
"audio-multiple-response","215","1196928","0.0-204.0","3","","stimuli/sequence_2_358_13.wav","","",""
"html-slider-response","216","1200268","0.0-205.0","3","3339.3250000081025","How fast was the tone sequence relative to the clicks?","","","82"
"audio-multiple-response","217","1204000","0.0-206.0","3","","stimuli/reference_sequence.wav","","",""
"audio-multiple-response","218","1208608","0.0-207.0","3","","stimuli/sequence_5_652_16.wav","","",""
"html-slider-response","219","1218845","0.0-208.0","3","10236.124999995809","How fast was the tone sequence relative to the clicks?","","","50"
"audio-multiple-response","220","1222576","0.0-209.0","3","","stimuli/reference_sequence.wav","","",""
"audio-multiple-response","221","1226011","0.0-210.0","3","","stimuli/sequence_4_358_13.wav","","",""
"html-slider-response","222","1230122","0.0-211.0","3","4109.799999976531","How fast was the tone sequence relative to the clicks?","","","50"
"audio-multiple-response","223","1233856","0.0-212.0","3","","stimuli/reference_sequence.wav","","",""
"audio-multiple-response","224","1237878","0.0-213.0","3","","stimuli/sequence_2_504_19.wav","","",""
"html-slider-response","225","1250640","0.0-214.0","3","12760.94499998726","How fast was the tone sequence relative to the clicks?","","","32"
"audio-multiple-response","226","1254379","0.0-215.0","3","","stimuli/reference_sequence.wav","","",""
"audio-multiple-response","227","1257697","0.0-216.0","3","","stimuli/sequence_3_329_19.wav","","",""
"html-slider-response","228","1265828","0.0-217.0","3","8130.245000007562","How fast was the tone sequence relative to the clicks?","","","35"
"audio-multiple-response","229","1269564","0.0-218.0","3","","stimuli/reference_sequence.wav","","",""
"audio-multiple-response","230","1275564","0.0-219.0","3","","stimuli/sequence_7_1000_13.wav","","",""
"html-slider-response","231","1278511","0.0-220.0","3","2946.0099999560043","How fast was the tone sequence relative to the clicks?","","","3"
"audio-multiple-response","232","1282247","0.0-221.0","3","","stimuli/reference_sequence.wav","","",""
"audio-multiple-response","233","1285681","0.0-222.0","3","","stimuli/sequence_6_358_13.wav","","",""
"html-slider-response","234","1289734","0.0-223.0","3","4051.6499999794178","How fast was the tone sequence relative to the clicks?","","","83"
"audio-multiple-response","235","1293468","0.0-224.0","3","","stimuli/reference_sequence.wav","","",""
